identifier1	identifier2	annotator	judgment	comment	lemma	timestamp
187_(Psalm 118:24)-c1	180_(Psalm 118:24)-c2	AndreaMariaC	-1.9929082587573317		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
185_(Psalm 118:24)-c1	180_(Psalm 118:24)-c2	AndreaMariaC	-0.609858905356672		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
191_(Psalm 118:24)-c2	180_(Psalm 118:24)-c2	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
192_(Psalm 118:24)-c1	180_(Psalm 118:24)-c2	AndreaMariaC	-0.609858905356672		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
187_(Psalm 118:24)-c1	181_(Psalm 118:24)-c1	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
187_(Psalm 118:24)-c2	181_(Psalm 118:24)-c1	AndreaMariaC	2.1562398014446478		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
183_(Psalm 118:24)-c2	181_(Psalm 118:24)-c1	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
192_(Psalm 118:24)-c1	181_(Psalm 118:24)-c1	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
183_(Psalm 118:24)-c1	181_(Psalm 118:24)-c1	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
192_(Psalm 118:24)-c2	181_(Psalm 118:24)-c1	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
182_(Psalm 118:24)-c2	181_(Psalm 118:24)-c1	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
187_(Psalm 118:24)-c1	180_(Psalm 118:24)-c1	AndreaMariaC	-0.609858905356672		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
185_(Psalm 118:24)-c2	180_(Psalm 118:24)-c1	AndreaMariaC	-0.609858905356672		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
185_(Psalm 118:24)-c1	180_(Psalm 118:24)-c1	AndreaMariaC	-0.609858905356672		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
188_(Psalm 118:24)-c1	180_(Psalm 118:24)-c1	AndreaMariaC	-0.609858905356672		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
187_(Psalm 118:24)-c1	186_(Psalm 118:24)-c1	AndreaMariaC	2.1562398014446478		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
180_(Psalm 118:24)-c1	186_(Psalm 118:24)-c1	AndreaMariaC	-0.609858905356672		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
187_(Psalm 118:24)-c2	186_(Psalm 118:24)-c1	AndreaMariaC	2.1562398014446478		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
188_(Psalm 118:24)-c2	186_(Psalm 118:24)-c1	AndreaMariaC	-0.609858905356672		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
184_(Psalm 118:24)-c1	186_(Psalm 118:24)-c1	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
187_(Psalm 118:24)-c1	192_(Psalm 118:24)-c2	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
185_(Psalm 118:24)-c2	192_(Psalm 118:24)-c2	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
187_(Psalm 118:24)-c2	192_(Psalm 118:24)-c2	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
192_(Psalm 118:24)-c1	192_(Psalm 118:24)-c2	AndreaMariaC	-0.609858905356672		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
181_(Psalm 118:24)-c2	192_(Psalm 118:24)-c2	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
180_(Psalm 118:24)-c2	192_(Psalm 118:24)-c2	AndreaMariaC	-0.609858905356672		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
187_(Psalm 118:24)-c1	184_(Psalm 118:24)-c2	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
194_(Psalm 118:24)-c2	184_(Psalm 118:24)-c2	AndreaMariaC	2.1562398014446478		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
180_(Psalm 118:24)-c1	184_(Psalm 118:24)-c2	AndreaMariaC	-0.609858905356672		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
187_(Psalm 118:24)-c2	184_(Psalm 118:24)-c2	AndreaMariaC	2.1562398014446478		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
188_(Psalm 118:24)-c1	184_(Psalm 118:24)-c2	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
182_(Psalm 118:24)-c2	184_(Psalm 118:24)-c2	AndreaMariaC	2.1562398014446478		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
184_(Psalm 118:24)-c1	184_(Psalm 118:24)-c2	AndreaMariaC	-0.609858905356672		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
194_(Psalm 118:24)-c2	190_(Psalm 118:24)-c1	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
185_(Psalm 118:24)-c2	190_(Psalm 118:24)-c1	AndreaMariaC	2.1562398014446478		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
183_(Psalm 118:24)-c1	190_(Psalm 118:24)-c1	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
181_(Psalm 118:24)-c2	190_(Psalm 118:24)-c1	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
181_(Psalm 118:24)-c1	190_(Psalm 118:24)-c1	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
189_(Psalm 118:24)-c2	190_(Psalm 118:24)-c1	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
184_(Psalm 118:24)-c2	190_(Psalm 118:24)-c1	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
194_(Psalm 118:24)-c2	183_(Psalm 118:24)-c1	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
185_(Psalm 118:24)-c1	183_(Psalm 118:24)-c1	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
192_(Psalm 118:24)-c1	183_(Psalm 118:24)-c1	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
182_(Psalm 118:24)-c2	183_(Psalm 118:24)-c1	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
184_(Psalm 118:24)-c1	183_(Psalm 118:24)-c1	AndreaMariaC	-0.609858905356672		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
194_(Psalm 118:24)-c2	188_(Psalm 118:24)-c2	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
180_(Psalm 118:24)-c1	188_(Psalm 118:24)-c2	AndreaMariaC	-0.609858905356672		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
185_(Psalm 118:24)-c2	188_(Psalm 118:24)-c2	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
191_(Psalm 118:24)-c2	188_(Psalm 118:24)-c2	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
192_(Psalm 118:24)-c1	188_(Psalm 118:24)-c2	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
192_(Psalm 118:24)-c2	188_(Psalm 118:24)-c2	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
181_(Psalm 118:24)-c2	188_(Psalm 118:24)-c2	AndreaMariaC	-0.609858905356672		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
189_(Psalm 118:24)-c2	188_(Psalm 118:24)-c2	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
194_(Psalm 118:24)-c2	189_(Psalm 118:24)-c1	AndreaMariaC	-0.609858905356672		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
180_(Psalm 118:24)-c1	189_(Psalm 118:24)-c1	AndreaMariaC	-1.9929082587573317		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
191_(Psalm 118:24)-c2	189_(Psalm 118:24)-c1	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
188_(Psalm 118:24)-c1	189_(Psalm 118:24)-c1	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
188_(Psalm 118:24)-c2	189_(Psalm 118:24)-c1	AndreaMariaC	2.1562398014446478		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
192_(Psalm 118:24)-c1	189_(Psalm 118:24)-c1	AndreaMariaC	-0.609858905356672		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
183_(Psalm 118:24)-c1	189_(Psalm 118:24)-c1	AndreaMariaC	-0.609858905356672		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
190_(Psalm 118:24)-c1	189_(Psalm 118:24)-c1	AndreaMariaC	-0.609858905356672		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
192_(Psalm 118:24)-c2	189_(Psalm 118:24)-c1	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
181_(Psalm 118:24)-c2	189_(Psalm 118:24)-c1	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
194_(Psalm 118:24)-c2	191_(Psalm 118:24)-c1	AndreaMariaC	2.1562398014446478		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
180_(Psalm 118:24)-c1	191_(Psalm 118:24)-c1	AndreaMariaC	-0.609858905356672		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
182_(Psalm 118:24)-c1	191_(Psalm 118:24)-c1	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
185_(Psalm 118:24)-c2	191_(Psalm 118:24)-c1	AndreaMariaC	-0.609858905356672		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
192_(Psalm 118:24)-c1	191_(Psalm 118:24)-c1	AndreaMariaC	-0.609858905356672		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
183_(Psalm 118:24)-c1	191_(Psalm 118:24)-c1	AndreaMariaC	-0.609858905356672		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
186_(Psalm 118:24)-c2	191_(Psalm 118:24)-c1	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
192_(Psalm 118:24)-c2	191_(Psalm 118:24)-c1	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
186_(Psalm 118:24)-c1	191_(Psalm 118:24)-c1	AndreaMariaC	2.1562398014446478		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
182_(Psalm 118:24)-c2	191_(Psalm 118:24)-c1	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
193_(Psalm 118:24)-c1	191_(Psalm 118:24)-c1	AndreaMariaC	2.1562398014446478		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
180_(Psalm 118:24)-c1	194_(Psalm 118:24)-c1	AndreaMariaC	-0.609858905356672		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
191_(Psalm 118:24)-c2	194_(Psalm 118:24)-c1	AndreaMariaC	2.1562398014446478		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
183_(Psalm 118:24)-c2	194_(Psalm 118:24)-c1	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
190_(Psalm 118:24)-c1	194_(Psalm 118:24)-c1	AndreaMariaC	-0.609858905356672		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
192_(Psalm 118:24)-c2	194_(Psalm 118:24)-c1	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
180_(Psalm 118:24)-c2	194_(Psalm 118:24)-c1	AndreaMariaC	-0.609858905356672		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
180_(Psalm 118:24)-c1	193_(Psalm 118:24)-c1	AndreaMariaC	-0.609858905356672		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
182_(Psalm 118:24)-c1	193_(Psalm 118:24)-c1	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
185_(Psalm 118:24)-c2	193_(Psalm 118:24)-c1	AndreaMariaC	2.1562398014446478		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
191_(Psalm 118:24)-c2	193_(Psalm 118:24)-c1	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
187_(Psalm 118:24)-c2	193_(Psalm 118:24)-c1	AndreaMariaC	-0.609858905356672		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
192_(Psalm 118:24)-c2	193_(Psalm 118:24)-c1	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
181_(Psalm 118:24)-c2	193_(Psalm 118:24)-c1	AndreaMariaC	-1.9929082587573317		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
181_(Psalm 118:24)-c1	193_(Psalm 118:24)-c1	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
189_(Psalm 118:24)-c2	193_(Psalm 118:24)-c1	AndreaMariaC	-0.609858905356672		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
194_(Psalm 118:24)-c1	193_(Psalm 118:24)-c1	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
180_(Psalm 118:24)-c1	193_(Psalm 118:24)-c2	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
182_(Psalm 118:24)-c1	193_(Psalm 118:24)-c2	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
185_(Psalm 118:24)-c2	193_(Psalm 118:24)-c2	AndreaMariaC	2.1562398014446478		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
187_(Psalm 118:24)-c2	193_(Psalm 118:24)-c2	AndreaMariaC	-0.609858905356672		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
188_(Psalm 118:24)-c1	193_(Psalm 118:24)-c2	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
188_(Psalm 118:24)-c2	193_(Psalm 118:24)-c2	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
183_(Psalm 118:24)-c1	193_(Psalm 118:24)-c2	AndreaMariaC	-0.609858905356672		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
190_(Psalm 118:24)-c1	193_(Psalm 118:24)-c2	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
194_(Psalm 118:24)-c1	193_(Psalm 118:24)-c2	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
180_(Psalm 118:24)-c2	193_(Psalm 118:24)-c2	AndreaMariaC	-0.609858905356672		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
184_(Psalm 118:24)-c2	193_(Psalm 118:24)-c2	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
185_(Psalm 118:24)-c2	189_(Psalm 118:24)-c2	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
191_(Psalm 118:24)-c2	189_(Psalm 118:24)-c2	AndreaMariaC	-0.609858905356672		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
181_(Psalm 118:24)-c2	189_(Psalm 118:24)-c2	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
185_(Psalm 118:24)-c2	190_(Psalm 118:24)-c2	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
192_(Psalm 118:24)-c1	190_(Psalm 118:24)-c2	AndreaMariaC	-0.609858905356672		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
186_(Psalm 118:24)-c2	190_(Psalm 118:24)-c2	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
193_(Psalm 118:24)-c2	190_(Psalm 118:24)-c2	AndreaMariaC	-0.609858905356672		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
181_(Psalm 118:24)-c1	190_(Psalm 118:24)-c2	AndreaMariaC	-0.609858905356672		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
185_(Psalm 118:24)-c2	182_(Psalm 118:24)-c1	AndreaMariaC	2.1562398014446478		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
191_(Psalm 118:24)-c2	182_(Psalm 118:24)-c1	AndreaMariaC	-0.609858905356672		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
187_(Psalm 118:24)-c2	182_(Psalm 118:24)-c1	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
192_(Psalm 118:24)-c1	182_(Psalm 118:24)-c1	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
182_(Psalm 118:24)-c2	182_(Psalm 118:24)-c1	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
189_(Psalm 118:24)-c2	182_(Psalm 118:24)-c1	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
185_(Psalm 118:24)-c2	188_(Psalm 118:24)-c1	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
181_(Psalm 118:24)-c2	188_(Psalm 118:24)-c1	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
182_(Psalm 118:24)-c2	188_(Psalm 118:24)-c1	AndreaMariaC	0.7731904480439878		This_is_the_day_that_the_Lord_has_made;_let_us_rejoice_and_be_glad_in_it	
