identifier1	identifier2	annotator	judgment	comment	lemma	timestamp
368_(Romans 8:28)-c2	363_(Romans 8:28)-c2	AndreaMariaC	0.7731904480439878		all_things_work_together_for_good	
361_(Romans 8:28)-c1	363_(Romans 8:28)-c2	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
369_(Romans 8:28)-c1	363_(Romans 8:28)-c2	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
367_(Romans 8:28)-c2	363_(Romans 8:28)-c2	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
374_(Romans 8:28)-c1	363_(Romans 8:28)-c2	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
366_(Romans 8:28)-c2	363_(Romans 8:28)-c2	AndreaMariaC	0.7731904480439878		all_things_work_together_for_good	
371_(Romans 8:28)-c2	363_(Romans 8:28)-c2	AndreaMariaC	0.7731904480439878		all_things_work_together_for_good	
368_(Romans 8:28)-c2	375_(Romans 8:28)-c1	AndreaMariaC	-1.9929082587573317		all_things_work_together_for_good	
373_(Romans 8:28)-c2	375_(Romans 8:28)-c1	AndreaMariaC	0.7731904480439878		all_things_work_together_for_good	
374_(Romans 8:28)-c2	375_(Romans 8:28)-c1	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
370_(Romans 8:28)-c2	375_(Romans 8:28)-c1	AndreaMariaC	-1.9929082587573317		all_things_work_together_for_good	
365_(Romans 8:28)-c2	375_(Romans 8:28)-c1	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
373_(Romans 8:28)-c1	375_(Romans 8:28)-c1	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
374_(Romans 8:28)-c1	375_(Romans 8:28)-c1	AndreaMariaC	0.7731904480439878		all_things_work_together_for_good	
372_(Romans 8:28)-c2	375_(Romans 8:28)-c1	AndreaMariaC	-1.9929082587573317		all_things_work_together_for_good	
364_(Romans 8:28)-c1	375_(Romans 8:28)-c1	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
372_(Romans 8:28)-c1	375_(Romans 8:28)-c1	AndreaMariaC	-1.9929082587573317		all_things_work_together_for_good	
367_(Romans 8:28)-c1	375_(Romans 8:28)-c1	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
368_(Romans 8:28)-c2	364_(Romans 8:28)-c2	AndreaMariaC	0.7731904480439878		all_things_work_together_for_good	
361_(Romans 8:28)-c1	364_(Romans 8:28)-c2	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
374_(Romans 8:28)-c2	364_(Romans 8:28)-c2	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
369_(Romans 8:28)-c1	364_(Romans 8:28)-c2	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
366_(Romans 8:28)-c1	364_(Romans 8:28)-c2	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
365_(Romans 8:28)-c2	364_(Romans 8:28)-c2	AndreaMariaC	0.7731904480439878		all_things_work_together_for_good	
367_(Romans 8:28)-c2	364_(Romans 8:28)-c2	AndreaMariaC	0.7731904480439878		all_things_work_together_for_good	
374_(Romans 8:28)-c1	364_(Romans 8:28)-c2	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
375_(Romans 8:28)-c1	364_(Romans 8:28)-c2	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
372_(Romans 8:28)-c1	364_(Romans 8:28)-c2	AndreaMariaC	0.7731904480439878		all_things_work_together_for_good	
368_(Romans 8:28)-c2	365_(Romans 8:28)-c2	AndreaMariaC	0.7731904480439878		all_things_work_together_for_good	
373_(Romans 8:28)-c2	365_(Romans 8:28)-c2	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
375_(Romans 8:28)-c2	365_(Romans 8:28)-c2	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
374_(Romans 8:28)-c2	365_(Romans 8:28)-c2	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
370_(Romans 8:28)-c1	365_(Romans 8:28)-c2	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
363_(Romans 8:28)-c1	365_(Romans 8:28)-c2	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
371_(Romans 8:28)-c1	365_(Romans 8:28)-c2	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
372_(Romans 8:28)-c2	365_(Romans 8:28)-c2	AndreaMariaC	0.7731904480439878		all_things_work_together_for_good	
361_(Romans 8:28)-c2	365_(Romans 8:28)-c2	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
368_(Romans 8:28)-c2	374_(Romans 8:28)-c1	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
361_(Romans 8:28)-c1	374_(Romans 8:28)-c1	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
374_(Romans 8:28)-c2	374_(Romans 8:28)-c1	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
368_(Romans 8:28)-c1	374_(Romans 8:28)-c1	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
372_(Romans 8:28)-c2	374_(Romans 8:28)-c1	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
367_(Romans 8:28)-c1	374_(Romans 8:28)-c1	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
368_(Romans 8:28)-c2	362_(Romans 8:28)-c1	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
373_(Romans 8:28)-c2	362_(Romans 8:28)-c1	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
363_(Romans 8:28)-c1	362_(Romans 8:28)-c1	AndreaMariaC	0.7731904480439878		all_things_work_together_for_good	
374_(Romans 8:28)-c1	362_(Romans 8:28)-c1	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
361_(Romans 8:28)-c2	362_(Romans 8:28)-c1	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
366_(Romans 8:28)-c2	362_(Romans 8:28)-c1	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
362_(Romans 8:28)-c2	367_(Romans 8:28)-c2	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
374_(Romans 8:28)-c2	367_(Romans 8:28)-c2	AndreaMariaC	-1.9929082587573317		all_things_work_together_for_good	
370_(Romans 8:28)-c1	367_(Romans 8:28)-c2	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
363_(Romans 8:28)-c1	367_(Romans 8:28)-c2	AndreaMariaC	-1.9929082587573317		all_things_work_together_for_good	
370_(Romans 8:28)-c2	367_(Romans 8:28)-c2	AndreaMariaC	0.7731904480439878		all_things_work_together_for_good	
366_(Romans 8:28)-c1	367_(Romans 8:28)-c2	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
373_(Romans 8:28)-c1	367_(Romans 8:28)-c2	AndreaMariaC	-1.9929082587573317		all_things_work_together_for_good	
368_(Romans 8:28)-c1	367_(Romans 8:28)-c2	AndreaMariaC	-1.9929082587573317		all_things_work_together_for_good	
364_(Romans 8:28)-c1	367_(Romans 8:28)-c2	AndreaMariaC	-1.9929082587573317		all_things_work_together_for_good	
371_(Romans 8:28)-c2	367_(Romans 8:28)-c2	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
362_(Romans 8:28)-c2	368_(Romans 8:28)-c1	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
361_(Romans 8:28)-c1	368_(Romans 8:28)-c1	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
374_(Romans 8:28)-c2	368_(Romans 8:28)-c1	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
363_(Romans 8:28)-c1	368_(Romans 8:28)-c1	AndreaMariaC	-1.9929082587573317		all_things_work_together_for_good	
371_(Romans 8:28)-c1	368_(Romans 8:28)-c1	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
366_(Romans 8:28)-c2	368_(Romans 8:28)-c1	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
362_(Romans 8:28)-c2	369_(Romans 8:28)-c2	AndreaMariaC	0.7731904480439878		all_things_work_together_for_good	
373_(Romans 8:28)-c2	369_(Romans 8:28)-c2	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
374_(Romans 8:28)-c2	369_(Romans 8:28)-c2	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
364_(Romans 8:28)-c2	369_(Romans 8:28)-c2	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
369_(Romans 8:28)-c1	369_(Romans 8:28)-c2	AndreaMariaC	-0.609858905356672		all_things_work_together_for_good	
370_(Romans 8:28)-c2	369_(Romans 8:28)-c2	AndreaMariaC	0.7731904480439878		all_things_work_together_for_good	
