identifier1	identifier2	annotator	judgment	comment	lemma	timestamp
389_(Matthew 7:1)-c2	378_(Matthew 7:1)-c1	shur	2.0		Judge_not_that_ye_be_not_judged	
389_(Matthew 7:1)-c2	378_(Matthew 7:1)-c1	Nisha	1.0		Judge_not_that_ye_be_not_judged	
389_(Matthew 7:1)-c2	378_(Matthew 7:1)-c1	AndreaMariaC	1.0		Judge_not_that_ye_be_not_judged	
377_(Matthew 7:1)-c1	378_(Matthew 7:1)-c1	Nisha	2.0		Judge_not_that_ye_be_not_judged	
377_(Matthew 7:1)-c1	378_(Matthew 7:1)-c1	shur	4.0		Judge_not_that_ye_be_not_judged	
377_(Matthew 7:1)-c1	378_(Matthew 7:1)-c1	AndreaMariaC	3.0		Judge_not_that_ye_be_not_judged	
376_(Matthew 7:1)-c1	378_(Matthew 7:1)-c1	Nisha	2.0		Judge_not_that_ye_be_not_judged	
376_(Matthew 7:1)-c1	378_(Matthew 7:1)-c1	shur	4.0		Judge_not_that_ye_be_not_judged	
376_(Matthew 7:1)-c1	378_(Matthew 7:1)-c1	AndreaMariaC	3.0		Judge_not_that_ye_be_not_judged	
389_(Matthew 7:1)-c2	388_(Matthew 7:1)-c2	Nisha	2.0		Judge_not_that_ye_be_not_judged	
389_(Matthew 7:1)-c2	388_(Matthew 7:1)-c2	shur	4.0		Judge_not_that_ye_be_not_judged	
389_(Matthew 7:1)-c2	388_(Matthew 7:1)-c2	AndreaMariaC	3.0		Judge_not_that_ye_be_not_judged	
385_(Matthew 7:1)-c1	388_(Matthew 7:1)-c2	Nisha	1.0		Judge_not_that_ye_be_not_judged	
385_(Matthew 7:1)-c1	388_(Matthew 7:1)-c2	AndreaMariaC	1.0		Judge_not_that_ye_be_not_judged	
385_(Matthew 7:1)-c1	388_(Matthew 7:1)-c2	shur	1.0		Judge_not_that_ye_be_not_judged	
382_(Matthew 7:1)-c1	388_(Matthew 7:1)-c2	Nisha	2.0		Judge_not_that_ye_be_not_judged	
382_(Matthew 7:1)-c1	388_(Matthew 7:1)-c2	shur	3.0		Judge_not_that_ye_be_not_judged	
382_(Matthew 7:1)-c1	388_(Matthew 7:1)-c2	AndreaMariaC	3.0		Judge_not_that_ye_be_not_judged	
376_(Matthew 7:1)-c2	388_(Matthew 7:1)-c2	Nisha	1.0		Judge_not_that_ye_be_not_judged	
