identifier1	identifier2	annotator	judgment	comment	lemma	timestamp
134_(Proverbs 27:5)-c1	133_(Proverbs 27:5)-c2	Nisha	4.0		Better_is_open_rebuke_than_hidden_love	
134_(Proverbs 27:5)-c1	133_(Proverbs 27:5)-c2	AndreaMariaC	3.0		Better_is_open_rebuke_than_hidden_love	
129_(Proverbs 27:5)-c1	133_(Proverbs 27:5)-c2	Nisha	3.0		Better_is_open_rebuke_than_hidden_love	
129_(Proverbs 27:5)-c1	133_(Proverbs 27:5)-c2	AndreaMariaC	3.0		Better_is_open_rebuke_than_hidden_love	
126_(Proverbs 27:5)-c2	133_(Proverbs 27:5)-c2	AndreaMariaC	3.0		Better_is_open_rebuke_than_hidden_love	
126_(Proverbs 27:5)-c2	133_(Proverbs 27:5)-c2	Nisha	3.0		Better_is_open_rebuke_than_hidden_love	
126_(Proverbs 27:5)-c2	133_(Proverbs 27:5)-c2	shur	2.0		Better_is_open_rebuke_than_hidden_love	
120_(Proverbs 27:5)-c1	133_(Proverbs 27:5)-c2	AndreaMariaC	3.0		Better_is_open_rebuke_than_hidden_love	
120_(Proverbs 27:5)-c1	133_(Proverbs 27:5)-c2	Nisha	3.0		Better_is_open_rebuke_than_hidden_love	
131_(Proverbs 27:5)-c2	133_(Proverbs 27:5)-c2	AndreaMariaC	1.0		Better_is_open_rebuke_than_hidden_love	
131_(Proverbs 27:5)-c2	133_(Proverbs 27:5)-c2	Nisha	2.0		Better_is_open_rebuke_than_hidden_love	
131_(Proverbs 27:5)-c2	133_(Proverbs 27:5)-c2	shur	2.0		Better_is_open_rebuke_than_hidden_love	
126_(Proverbs 27:5)-c1	133_(Proverbs 27:5)-c2	Nisha	2.0		Better_is_open_rebuke_than_hidden_love	
126_(Proverbs 27:5)-c1	133_(Proverbs 27:5)-c2	AndreaMariaC	3.0		Better_is_open_rebuke_than_hidden_love	
126_(Proverbs 27:5)-c1	133_(Proverbs 27:5)-c2	shur	3.0		Better_is_open_rebuke_than_hidden_love	
121_(Proverbs 27:5)-c2	133_(Proverbs 27:5)-c2	Nisha	1.0		Better_is_open_rebuke_than_hidden_love	
121_(Proverbs 27:5)-c2	133_(Proverbs 27:5)-c2	AndreaMariaC	2.0		Better_is_open_rebuke_than_hidden_love	
121_(Proverbs 27:5)-c2	133_(Proverbs 27:5)-c2	shur	1.0		Better_is_open_rebuke_than_hidden_love	
124_(Proverbs 27:5)-c1	133_(Proverbs 27:5)-c2	AndreaMariaC	3.0		Better_is_open_rebuke_than_hidden_love	
124_(Proverbs 27:5)-c1	133_(Proverbs 27:5)-c2	Nisha	3.0		Better_is_open_rebuke_than_hidden_love	
