instanceID	dataIDs	label_set	non_label
pair_0_(Proverbs 27:5)	1083_(Proverbs 27:5),1104_(Proverbs 27:5)	1,2,3,4	-
pair_1_(Proverbs 27:5)	1081_(Proverbs 27:5),1089_(Proverbs 27:5)	1,2,3,4	-
pair_2_(Proverbs 27:5)	1091_(Proverbs 27:5),1094_(Proverbs 27:5)	1,2,3,4	-
pair_3_(Proverbs 27:5)	1083_(Proverbs 27:5),1084_(Proverbs 27:5)	1,2,3,4	-
pair_4_(Proverbs 27:5)	1083_(Proverbs 27:5),1102_(Proverbs 27:5)	1,2,3,4	-
pair_5_(Proverbs 27:5)	1108_(Proverbs 27:5),1109_(Proverbs 27:5)	1,2,3,4	-
pair_6_(Proverbs 27:5)	1096_(Proverbs 27:5),1106_(Proverbs 27:5)	1,2,3,4	-
pair_7_(Proverbs 27:5)	1089_(Proverbs 27:5),1104_(Proverbs 27:5)	1,2,3,4	-
pair_8_(Proverbs 27:5)	1082_(Proverbs 27:5),1098_(Proverbs 27:5)	1,2,3,4	-
pair_9_(Proverbs 27:5)	1101_(Proverbs 27:5),1105_(Proverbs 27:5)	1,2,3,4	-
pair_10_(Proverbs 27:5)	1088_(Proverbs 27:5),1101_(Proverbs 27:5)	1,2,3,4	-
pair_11_(Proverbs 27:5)	1087_(Proverbs 27:5),1091_(Proverbs 27:5)	1,2,3,4	-
pair_12_(Proverbs 27:5)	1097_(Proverbs 27:5),1103_(Proverbs 27:5)	1,2,3,4	-
pair_13_(Proverbs 27:5)	1086_(Proverbs 27:5),1096_(Proverbs 27:5)	1,2,3,4	-
pair_14_(Proverbs 27:5)	1090_(Proverbs 27:5),1109_(Proverbs 27:5)	1,2,3,4	-
pair_15_(Proverbs 27:5)	1093_(Proverbs 27:5),1102_(Proverbs 27:5)	1,2,3,4	-
pair_16_(Proverbs 27:5)	1090_(Proverbs 27:5),1091_(Proverbs 27:5)	1,2,3,4	-
pair_17_(Proverbs 27:5)	1087_(Proverbs 27:5),1094_(Proverbs 27:5)	1,2,3,4	-
pair_18_(Proverbs 27:5)	1080_(Proverbs 27:5),1083_(Proverbs 27:5)	1,2,3,4	-
pair_19_(Proverbs 27:5)	1084_(Proverbs 27:5),1086_(Proverbs 27:5)	1,2,3,4	-
pair_20_(Proverbs 27:5)	1083_(Proverbs 27:5),1103_(Proverbs 27:5)	1,2,3,4	-
pair_21_(Proverbs 27:5)	1082_(Proverbs 27:5),1097_(Proverbs 27:5)	1,2,3,4	-
pair_22_(Proverbs 27:5)	1082_(Proverbs 27:5),1095_(Proverbs 27:5)	1,2,3,4	-
pair_23_(Proverbs 27:5)	1093_(Proverbs 27:5),1108_(Proverbs 27:5)	1,2,3,4	-
pair_24_(Proverbs 27:5)	1082_(Proverbs 27:5),1091_(Proverbs 27:5)	1,2,3,4	-
pair_25_(Proverbs 27:5)	1093_(Proverbs 27:5),1104_(Proverbs 27:5)	1,2,3,4	-
pair_26_(Proverbs 27:5)	1084_(Proverbs 27:5),1096_(Proverbs 27:5)	1,2,3,4	-
pair_27_(Proverbs 27:5)	1094_(Proverbs 27:5),1102_(Proverbs 27:5)	1,2,3,4	-
pair_28_(Proverbs 27:5)	1094_(Proverbs 27:5),1096_(Proverbs 27:5)	1,2,3,4	-
pair_29_(Proverbs 27:5)	1082_(Proverbs 27:5),1093_(Proverbs 27:5)	1,2,3,4	-
