instanceID	dataIDs	label_set	non_label
pair_0_(Psalm 118:24)	181_(Psalm 118:24)-c2,192_(Psalm 118:24)-c2	1,2,3,4	-
pair_1_(Psalm 118:24)	185_(Psalm 118:24)-c2,189_(Psalm 118:24)-c1	1,2,3,4	-
pair_2_(Psalm 118:24)	192_(Psalm 118:24)-c1,188_(Psalm 118:24)-c1	1,2,3,4	-
pair_3_(Psalm 118:24)	189_(Psalm 118:24)-c2,192_(Psalm 118:24)-c2	1,2,3,4	-
pair_4_(Psalm 118:24)	192_(Psalm 118:24)-c1,186_(Psalm 118:24)-c2	1,2,3,4	-
pair_5_(Psalm 118:24)	188_(Psalm 118:24)-c2,190_(Psalm 118:24)-c2	1,2,3,4	-
pair_6_(Psalm 118:24)	185_(Psalm 118:24)-c2,186_(Psalm 118:24)-c1	1,2,3,4	-
pair_7_(Psalm 118:24)	191_(Psalm 118:24)-c2,182_(Psalm 118:24)-c2	1,2,3,4	-
pair_8_(Psalm 118:24)	189_(Psalm 118:24)-c2,186_(Psalm 118:24)-c2	1,2,3,4	-
pair_9_(Psalm 118:24)	180_(Psalm 118:24)-c1,183_(Psalm 118:24)-c1	1,2,3,4	-
pair_10_(Psalm 118:24)	182_(Psalm 118:24)-c2,194_(Psalm 118:24)-c1	1,2,3,4	-
pair_11_(Psalm 118:24)	185_(Psalm 118:24)-c2,183_(Psalm 118:24)-c2	1,2,3,4	-
pair_12_(Psalm 118:24)	182_(Psalm 118:24)-c2,180_(Psalm 118:24)-c2	1,2,3,4	-
pair_13_(Psalm 118:24)	192_(Psalm 118:24)-c2,182_(Psalm 118:24)-c1	1,2,3,4	-
pair_14_(Psalm 118:24)	192_(Psalm 118:24)-c2,186_(Psalm 118:24)-c2	1,2,3,4	-
pair_15_(Psalm 118:24)	185_(Psalm 118:24)-c1,192_(Psalm 118:24)-c2	1,2,3,4	-
pair_16_(Psalm 118:24)	187_(Psalm 118:24)-c2,186_(Psalm 118:24)-c2	1,2,3,4	-
pair_17_(Psalm 118:24)	180_(Psalm 118:24)-c1,194_(Psalm 118:24)-c1	1,2,3,4	-
pair_18_(Psalm 118:24)	181_(Psalm 118:24)-c2,184_(Psalm 118:24)-c2	1,2,3,4	-
pair_19_(Psalm 118:24)	183_(Psalm 118:24)-c1,181_(Psalm 118:24)-c1	1,2,3,4	-
pair_20_(Psalm 118:24)	192_(Psalm 118:24)-c1,194_(Psalm 118:24)-c2	1,2,3,4	-
pair_21_(Psalm 118:24)	186_(Psalm 118:24)-c2,190_(Psalm 118:24)-c2	1,2,3,4	-
pair_22_(Psalm 118:24)	181_(Psalm 118:24)-c2,181_(Psalm 118:24)-c1	1,2,3,4	-
pair_23_(Psalm 118:24)	192_(Psalm 118:24)-c1,180_(Psalm 118:24)-c1	1,2,3,4	-
pair_24_(Psalm 118:24)	183_(Psalm 118:24)-c2,188_(Psalm 118:24)-c1	1,2,3,4	-
pair_25_(Psalm 118:24)	183_(Psalm 118:24)-c2,189_(Psalm 118:24)-c1	1,2,3,4	-
pair_26_(Psalm 118:24)	187_(Psalm 118:24)-c2,193_(Psalm 118:24)-c1	1,2,3,4	-
pair_27_(Psalm 118:24)	188_(Psalm 118:24)-c1,192_(Psalm 118:24)-c2	1,2,3,4	-
pair_28_(Psalm 118:24)	185_(Psalm 118:24)-c2,188_(Psalm 118:24)-c1	1,2,3,4	-
pair_29_(Psalm 118:24)	185_(Psalm 118:24)-c1,191_(Psalm 118:24)-c1	1,2,3,4	-
pair_30_(Psalm 118:24)	187_(Psalm 118:24)-c2,190_(Psalm 118:24)-c1	1,2,3,4	-
pair_31_(Psalm 118:24)	191_(Psalm 118:24)-c2,183_(Psalm 118:24)-c2	1,2,3,4	-
pair_32_(Psalm 118:24)	194_(Psalm 118:24)-c2,183_(Psalm 118:24)-c1	1,2,3,4	-
pair_33_(Psalm 118:24)	182_(Psalm 118:24)-c2,193_(Psalm 118:24)-c1	1,2,3,4	-
pair_34_(Psalm 118:24)	183_(Psalm 118:24)-c2,183_(Psalm 118:24)-c1	1,2,3,4	-
pair_35_(Psalm 118:24)	184_(Psalm 118:24)-c2,190_(Psalm 118:24)-c1	1,2,3,4	-
pair_36_(Psalm 118:24)	185_(Psalm 118:24)-c2,184_(Psalm 118:24)-c1	1,2,3,4	-
pair_37_(Psalm 118:24)	194_(Psalm 118:24)-c2,188_(Psalm 118:24)-c2	1,2,3,4	-
pair_38_(Psalm 118:24)	180_(Psalm 118:24)-c1,188_(Psalm 118:24)-c2	1,2,3,4	-
pair_39_(Psalm 118:24)	184_(Psalm 118:24)-c1,180_(Psalm 118:24)-c1	1,2,3,4	-
pair_40_(Psalm 118:24)	194_(Psalm 118:24)-c1,193_(Psalm 118:24)-c2	1,2,3,4	-
pair_41_(Psalm 118:24)	192_(Psalm 118:24)-c1,183_(Psalm 118:24)-c2	1,2,3,4	-
pair_42_(Psalm 118:24)	192_(Psalm 118:24)-c2,186_(Psalm 118:24)-c1	1,2,3,4	-
pair_43_(Psalm 118:24)	192_(Psalm 118:24)-c1,184_(Psalm 118:24)-c2	1,2,3,4	-
pair_44_(Psalm 118:24)	184_(Psalm 118:24)-c1,183_(Psalm 118:24)-c1	1,2,3,4	-
pair_45_(Psalm 118:24)	188_(Psalm 118:24)-c1,194_(Psalm 118:24)-c2	1,2,3,4	-
pair_46_(Psalm 118:24)	183_(Psalm 118:24)-c2,194_(Psalm 118:24)-c1	1,2,3,4	-
pair_47_(Psalm 118:24)	185_(Psalm 118:24)-c2,183_(Psalm 118:24)-c1	1,2,3,4	-
pair_48_(Psalm 118:24)	193_(Psalm 118:24)-c1,186_(Psalm 118:24)-c1	1,2,3,4	-
pair_49_(Psalm 118:24)	187_(Psalm 118:24)-c1,188_(Psalm 118:24)-c1	1,2,3,4	-
pair_50_(Psalm 118:24)	193_(Psalm 118:24)-c2,193_(Psalm 118:24)-c1	1,2,3,4	-
pair_51_(Psalm 118:24)	183_(Psalm 118:24)-c1,194_(Psalm 118:24)-c1	1,2,3,4	-
pair_52_(Psalm 118:24)	187_(Psalm 118:24)-c1,192_(Psalm 118:24)-c2	1,2,3,4	-
pair_53_(Psalm 118:24)	185_(Psalm 118:24)-c2,187_(Psalm 118:24)-c1	1,2,3,4	-
pair_54_(Psalm 118:24)	181_(Psalm 118:24)-c2,194_(Psalm 118:24)-c2	1,2,3,4	-
pair_55_(Psalm 118:24)	192_(Psalm 118:24)-c1,189_(Psalm 118:24)-c2	1,2,3,4	-
pair_56_(Psalm 118:24)	181_(Psalm 118:24)-c2,189_(Psalm 118:24)-c2	1,2,3,4	-
pair_57_(Psalm 118:24)	189_(Psalm 118:24)-c2,181_(Psalm 118:24)-c1	1,2,3,4	-
pair_58_(Psalm 118:24)	190_(Psalm 118:24)-c1,191_(Psalm 118:24)-c1	1,2,3,4	-
pair_59_(Psalm 118:24)	185_(Psalm 118:24)-c1,189_(Psalm 118:24)-c2	1,2,3,4	-
pair_60_(Psalm 118:24)	194_(Psalm 118:24)-c2,182_(Psalm 118:24)-c1	1,2,3,4	-
pair_61_(Psalm 118:24)	192_(Psalm 118:24)-c1,190_(Psalm 118:24)-c1	1,2,3,4	-
pair_62_(Psalm 118:24)	190_(Psalm 118:24)-c2,189_(Psalm 118:24)-c1	1,2,3,4	-
pair_63_(Psalm 118:24)	187_(Psalm 118:24)-c1,182_(Psalm 118:24)-c2	1,2,3,4	-
pair_64_(Psalm 118:24)	187_(Psalm 118:24)-c2,194_(Psalm 118:24)-c1	1,2,3,4	-
pair_65_(Psalm 118:24)	185_(Psalm 118:24)-c1,190_(Psalm 118:24)-c2	1,2,3,4	-
pair_66_(Psalm 118:24)	188_(Psalm 118:24)-c1,186_(Psalm 118:24)-c2	1,2,3,4	-
pair_67_(Psalm 118:24)	181_(Psalm 118:24)-c1,186_(Psalm 118:24)-c2	1,2,3,4	-
pair_68_(Psalm 118:24)	187_(Psalm 118:24)-c2,184_(Psalm 118:24)-c1	1,2,3,4	-
pair_69_(Psalm 118:24)	184_(Psalm 118:24)-c2,194_(Psalm 118:24)-c1	1,2,3,4	-
pair_70_(Psalm 118:24)	194_(Psalm 118:24)-c2,184_(Psalm 118:24)-c2	1,2,3,4	-
pair_71_(Psalm 118:24)	194_(Psalm 118:24)-c2,181_(Psalm 118:24)-c1	1,2,3,4	-
