instanceID	dataIDs	label_set	non_label
pair_0_(Romans 12:10)	451_(Romans 12:10)-c2,463_(Romans 12:10)-c1	1,2,3,4	-
pair_1_(Romans 12:10)	464_(Romans 12:10)-c1,451_(Romans 12:10)-c1	1,2,3,4	-
pair_2_(Romans 12:10)	451_(Romans 12:10)-c2,457_(Romans 12:10)-c1	1,2,3,4	-
pair_3_(Romans 12:10)	455_(Romans 12:10)-c1,456_(Romans 12:10)-c1	1,2,3,4	-
pair_4_(Romans 12:10)	464_(Romans 12:10)-c1,463_(Romans 12:10)-c2	1,2,3,4	-
pair_5_(Romans 12:10)	461_(Romans 12:10)-c2,462_(Romans 12:10)-c2	1,2,3,4	-
pair_6_(Romans 12:10)	461_(Romans 12:10)-c1,453_(Romans 12:10)-c2	1,2,3,4	-
pair_7_(Romans 12:10)	454_(Romans 12:10)-c2,463_(Romans 12:10)-c1	1,2,3,4	-
pair_8_(Romans 12:10)	459_(Romans 12:10)-c1,457_(Romans 12:10)-c1	1,2,3,4	-
pair_9_(Romans 12:10)	451_(Romans 12:10)-c2,456_(Romans 12:10)-c1	1,2,3,4	-
pair_10_(Romans 12:10)	455_(Romans 12:10)-c1,457_(Romans 12:10)-c2	1,2,3,4	-
pair_11_(Romans 12:10)	454_(Romans 12:10)-c1,458_(Romans 12:10)-c2	1,2,3,4	-
pair_12_(Romans 12:10)	463_(Romans 12:10)-c1,460_(Romans 12:10)-c1	1,2,3,4	-
pair_13_(Romans 12:10)	456_(Romans 12:10)-c2,452_(Romans 12:10)-c2	1,2,3,4	-
pair_14_(Romans 12:10)	454_(Romans 12:10)-c2,461_(Romans 12:10)-c1	1,2,3,4	-
pair_15_(Romans 12:10)	462_(Romans 12:10)-c1,465_(Romans 12:10)-c1	1,2,3,4	-
pair_16_(Romans 12:10)	456_(Romans 12:10)-c2,456_(Romans 12:10)-c1	1,2,3,4	-
pair_17_(Romans 12:10)	464_(Romans 12:10)-c2,460_(Romans 12:10)-c1	1,2,3,4	-
pair_18_(Romans 12:10)	460_(Romans 12:10)-c2,465_(Romans 12:10)-c2	1,2,3,4	-
pair_19_(Romans 12:10)	463_(Romans 12:10)-c1,458_(Romans 12:10)-c2	1,2,3,4	-
pair_20_(Romans 12:10)	453_(Romans 12:10)-c1,460_(Romans 12:10)-c1	1,2,3,4	-
pair_21_(Romans 12:10)	457_(Romans 12:10)-c2,462_(Romans 12:10)-c2	1,2,3,4	-
pair_22_(Romans 12:10)	451_(Romans 12:10)-c1,457_(Romans 12:10)-c1	1,2,3,4	-
pair_23_(Romans 12:10)	459_(Romans 12:10)-c1,461_(Romans 12:10)-c1	1,2,3,4	-
pair_24_(Romans 12:10)	453_(Romans 12:10)-c1,465_(Romans 12:10)-c1	1,2,3,4	-
pair_25_(Romans 12:10)	464_(Romans 12:10)-c1,460_(Romans 12:10)-c1	1,2,3,4	-
pair_26_(Romans 12:10)	451_(Romans 12:10)-c2,461_(Romans 12:10)-c2	1,2,3,4	-
pair_27_(Romans 12:10)	454_(Romans 12:10)-c1,460_(Romans 12:10)-c2	1,2,3,4	-
pair_28_(Romans 12:10)	453_(Romans 12:10)-c1,452_(Romans 12:10)-c2	1,2,3,4	-
pair_29_(Romans 12:10)	459_(Romans 12:10)-c2,462_(Romans 12:10)-c2	1,2,3,4	-
pair_30_(Romans 12:10)	453_(Romans 12:10)-c2,464_(Romans 12:10)-c2	1,2,3,4	-
pair_31_(Romans 12:10)	455_(Romans 12:10)-c1,453_(Romans 12:10)-c2	1,2,3,4	-
pair_32_(Romans 12:10)	454_(Romans 12:10)-c1,456_(Romans 12:10)-c1	1,2,3,4	-
pair_33_(Romans 12:10)	458_(Romans 12:10)-c2,459_(Romans 12:10)-c2	1,2,3,4	-
pair_34_(Romans 12:10)	460_(Romans 12:10)-c2,451_(Romans 12:10)-c1	1,2,3,4	-
pair_35_(Romans 12:10)	453_(Romans 12:10)-c2,459_(Romans 12:10)-c2	1,2,3,4	-
pair_36_(Romans 12:10)	463_(Romans 12:10)-c1,453_(Romans 12:10)-c1	1,2,3,4	-
pair_37_(Romans 12:10)	457_(Romans 12:10)-c2,454_(Romans 12:10)-c2	1,2,3,4	-
