instanceID	dataIDs	label_set	non_label
pair_0_(Matthew 18:22)	402_(Matthew 18:22)-c2,391_(Matthew 18:22)-c2	1,2,3,4	-
pair_1_(Matthew 18:22)	401_(Matthew 18:22)-c2,393_(Matthew 18:22)-c1	1,2,3,4	-
pair_2_(Matthew 18:22)	391_(Matthew 18:22)-c1,403_(Matthew 18:22)-c2	1,2,3,4	-
pair_3_(Matthew 18:22)	405_(Matthew 18:22)-c2,394_(Matthew 18:22)-c2	1,2,3,4	-
pair_4_(Matthew 18:22)	402_(Matthew 18:22)-c1,398_(Matthew 18:22)-c1	1,2,3,4	-
pair_5_(Matthew 18:22)	391_(Matthew 18:22)-c2,393_(Matthew 18:22)-c1	1,2,3,4	-
pair_6_(Matthew 18:22)	397_(Matthew 18:22)-c1,398_(Matthew 18:22)-c1	1,2,3,4	-
pair_7_(Matthew 18:22)	392_(Matthew 18:22)-c2,398_(Matthew 18:22)-c2	1,2,3,4	-
pair_8_(Matthew 18:22)	398_(Matthew 18:22)-c1,393_(Matthew 18:22)-c2	1,2,3,4	-
pair_9_(Matthew 18:22)	401_(Matthew 18:22)-c1,404_(Matthew 18:22)-c1	1,2,3,4	-
pair_10_(Matthew 18:22)	402_(Matthew 18:22)-c2,398_(Matthew 18:22)-c2	1,2,3,4	-
pair_11_(Matthew 18:22)	404_(Matthew 18:22)-c2,393_(Matthew 18:22)-c2	1,2,3,4	-
pair_12_(Matthew 18:22)	401_(Matthew 18:22)-c1,400_(Matthew 18:22)-c2	1,2,3,4	-
pair_13_(Matthew 18:22)	393_(Matthew 18:22)-c2,403_(Matthew 18:22)-c2	1,2,3,4	-
pair_14_(Matthew 18:22)	395_(Matthew 18:22)-c2,404_(Matthew 18:22)-c1	1,2,3,4	-
pair_15_(Matthew 18:22)	404_(Matthew 18:22)-c2,394_(Matthew 18:22)-c1	1,2,3,4	-
pair_16_(Matthew 18:22)	404_(Matthew 18:22)-c1,394_(Matthew 18:22)-c2	1,2,3,4	-
pair_17_(Matthew 18:22)	397_(Matthew 18:22)-c2,403_(Matthew 18:22)-c1	1,2,3,4	-
pair_18_(Matthew 18:22)	400_(Matthew 18:22)-c1,405_(Matthew 18:22)-c2	1,2,3,4	-
pair_19_(Matthew 18:22)	397_(Matthew 18:22)-c2,391_(Matthew 18:22)-c1	1,2,3,4	-
pair_20_(Matthew 18:22)	400_(Matthew 18:22)-c2,399_(Matthew 18:22)-c2	1,2,3,4	-
pair_21_(Matthew 18:22)	395_(Matthew 18:22)-c1,401_(Matthew 18:22)-c2	1,2,3,4	-
pair_22_(Matthew 18:22)	404_(Matthew 18:22)-c2,397_(Matthew 18:22)-c2	1,2,3,4	-
pair_23_(Matthew 18:22)	393_(Matthew 18:22)-c2,394_(Matthew 18:22)-c2	1,2,3,4	-
pair_24_(Matthew 18:22)	395_(Matthew 18:22)-c2,396_(Matthew 18:22)-c2	1,2,3,4	-
pair_25_(Matthew 18:22)	396_(Matthew 18:22)-c1,405_(Matthew 18:22)-c2	1,2,3,4	-
pair_26_(Matthew 18:22)	400_(Matthew 18:22)-c1,395_(Matthew 18:22)-c1	1,2,3,4	-
pair_27_(Matthew 18:22)	401_(Matthew 18:22)-c1,398_(Matthew 18:22)-c1	1,2,3,4	-
pair_28_(Matthew 18:22)	402_(Matthew 18:22)-c2,393_(Matthew 18:22)-c2	1,2,3,4	-
pair_29_(Matthew 18:22)	402_(Matthew 18:22)-c1,396_(Matthew 18:22)-c2	1,2,3,4	-
pair_30_(Matthew 18:22)	393_(Matthew 18:22)-c2,393_(Matthew 18:22)-c1	1,2,3,4	-
pair_31_(Matthew 18:22)	392_(Matthew 18:22)-c2,404_(Matthew 18:22)-c2	1,2,3,4	-
pair_32_(Matthew 18:22)	396_(Matthew 18:22)-c2,394_(Matthew 18:22)-c1	1,2,3,4	-
pair_33_(Matthew 18:22)	400_(Matthew 18:22)-c2,403_(Matthew 18:22)-c2	1,2,3,4	-
pair_34_(Matthew 18:22)	398_(Matthew 18:22)-c1,405_(Matthew 18:22)-c2	1,2,3,4	-
pair_35_(Matthew 18:22)	402_(Matthew 18:22)-c1,391_(Matthew 18:22)-c2	1,2,3,4	-
pair_36_(Matthew 18:22)	398_(Matthew 18:22)-c2,393_(Matthew 18:22)-c1	1,2,3,4	-
pair_37_(Matthew 18:22)	404_(Matthew 18:22)-c1,405_(Matthew 18:22)-c1	1,2,3,4	-
pair_38_(Matthew 18:22)	404_(Matthew 18:22)-c2,403_(Matthew 18:22)-c2	1,2,3,4	-
pair_39_(Matthew 18:22)	395_(Matthew 18:22)-c1,404_(Matthew 18:22)-c1	1,2,3,4	-
pair_40_(Matthew 18:22)	405_(Matthew 18:22)-c1,394_(Matthew 18:22)-c2	1,2,3,4	-
pair_41_(Matthew 18:22)	404_(Matthew 18:22)-c1,399_(Matthew 18:22)-c2	1,2,3,4	-
pair_42_(Matthew 18:22)	395_(Matthew 18:22)-c2,405_(Matthew 18:22)-c2	1,2,3,4	-
pair_43_(Matthew 18:22)	397_(Matthew 18:22)-c1,398_(Matthew 18:22)-c2	1,2,3,4	-
pair_44_(Matthew 18:22)	396_(Matthew 18:22)-c1,398_(Matthew 18:22)-c1	1,2,3,4	-
pair_45_(Matthew 18:22)	400_(Matthew 18:22)-c1,395_(Matthew 18:22)-c2	1,2,3,4	-
