instanceID	dataIDs	label_set	non_label
pair_0_(Mark 9:23)	177_(Mark 9:23)-c1,173_(Mark 9:23)-c1	1,2,3,4	-
pair_1_(Mark 9:23)	176_(Mark 9:23)-c1,174_(Mark 9:23)-c1	1,2,3,4	-
pair_2_(Mark 9:23)	166_(Mark 9:23)-c2,171_(Mark 9:23)-c1	1,2,3,4	-
pair_3_(Mark 9:23)	167_(Mark 9:23)-c2,175_(Mark 9:23)-c1	1,2,3,4	-
pair_4_(Mark 9:23)	179_(Mark 9:23)-c1,167_(Mark 9:23)-c1	1,2,3,4	-
pair_5_(Mark 9:23)	172_(Mark 9:23)-c1,165_(Mark 9:23)-c1	1,2,3,4	-
pair_6_(Mark 9:23)	176_(Mark 9:23)-c1,165_(Mark 9:23)-c2	1,2,3,4	-
pair_7_(Mark 9:23)	173_(Mark 9:23)-c2,175_(Mark 9:23)-c2	1,2,3,4	-
pair_8_(Mark 9:23)	177_(Mark 9:23)-c1,170_(Mark 9:23)-c2	1,2,3,4	-
pair_9_(Mark 9:23)	173_(Mark 9:23)-c1,171_(Mark 9:23)-c2	1,2,3,4	-
pair_10_(Mark 9:23)	168_(Mark 9:23)-c2,178_(Mark 9:23)-c1	1,2,3,4	-
pair_11_(Mark 9:23)	171_(Mark 9:23)-c1,176_(Mark 9:23)-c2	1,2,3,4	-
pair_12_(Mark 9:23)	166_(Mark 9:23)-c2,169_(Mark 9:23)-c1	1,2,3,4	-
pair_13_(Mark 9:23)	177_(Mark 9:23)-c1,167_(Mark 9:23)-c2	1,2,3,4	-
pair_14_(Mark 9:23)	173_(Mark 9:23)-c1,175_(Mark 9:23)-c2	1,2,3,4	-
pair_15_(Mark 9:23)	166_(Mark 9:23)-c2,173_(Mark 9:23)-c1	1,2,3,4	-
pair_16_(Mark 9:23)	172_(Mark 9:23)-c1,173_(Mark 9:23)-c1	1,2,3,4	-
pair_17_(Mark 9:23)	179_(Mark 9:23)-c1,172_(Mark 9:23)-c2	1,2,3,4	-
pair_18_(Mark 9:23)	178_(Mark 9:23)-c2,179_(Mark 9:23)-c1	1,2,3,4	-
pair_19_(Mark 9:23)	169_(Mark 9:23)-c1,165_(Mark 9:23)-c1	1,2,3,4	-
pair_20_(Mark 9:23)	178_(Mark 9:23)-c2,174_(Mark 9:23)-c2	1,2,3,4	-
pair_21_(Mark 9:23)	173_(Mark 9:23)-c2,166_(Mark 9:23)-c1	1,2,3,4	-
pair_22_(Mark 9:23)	172_(Mark 9:23)-c1,167_(Mark 9:23)-c2	1,2,3,4	-
pair_23_(Mark 9:23)	174_(Mark 9:23)-c1,167_(Mark 9:23)-c2	1,2,3,4	-
pair_24_(Mark 9:23)	178_(Mark 9:23)-c2,171_(Mark 9:23)-c2	1,2,3,4	-
pair_25_(Mark 9:23)	174_(Mark 9:23)-c1,171_(Mark 9:23)-c1	1,2,3,4	-
pair_26_(Mark 9:23)	177_(Mark 9:23)-c1,165_(Mark 9:23)-c2	1,2,3,4	-
pair_27_(Mark 9:23)	176_(Mark 9:23)-c2,166_(Mark 9:23)-c1	1,2,3,4	-
pair_28_(Mark 9:23)	177_(Mark 9:23)-c1,174_(Mark 9:23)-c2	1,2,3,4	-
pair_29_(Mark 9:23)	170_(Mark 9:23)-c1,172_(Mark 9:23)-c1	1,2,3,4	-
pair_30_(Mark 9:23)	178_(Mark 9:23)-c2,168_(Mark 9:23)-c2	1,2,3,4	-
