instanceID	dataIDs	label_set	non_label
pair_0_(Matthew 7:25)	491_(Matthew 7:25),506_(Matthew 7:25)	1,2,3,4	-
pair_1_(Matthew 7:25)	499_(Matthew 7:25),490_(Matthew 7:25)	1,2,3,4	-
pair_2_(Matthew 7:25)	495_(Matthew 7:25),507_(Matthew 7:25)	1,2,3,4	-
pair_3_(Matthew 7:25)	510_(Matthew 7:25),487_(Matthew 7:25)	1,2,3,4	-
pair_4_(Matthew 7:25)	503_(Matthew 7:25),505_(Matthew 7:25)	1,2,3,4	-
pair_5_(Matthew 7:25)	508_(Matthew 7:25),505_(Matthew 7:25)	1,2,3,4	-
pair_6_(Matthew 7:25)	499_(Matthew 7:25),500_(Matthew 7:25)	1,2,3,4	-
pair_7_(Matthew 7:25)	502_(Matthew 7:25),506_(Matthew 7:25)	1,2,3,4	-
pair_8_(Matthew 7:25)	491_(Matthew 7:25),511_(Matthew 7:25)	1,2,3,4	-
pair_9_(Matthew 7:25)	489_(Matthew 7:25),493_(Matthew 7:25)	1,2,3,4	-
pair_10_(Matthew 7:25)	512_(Matthew 7:25),488_(Matthew 7:25)	1,2,3,4	-
pair_11_(Matthew 7:25)	492_(Matthew 7:25),497_(Matthew 7:25)	1,2,3,4	-
pair_12_(Matthew 7:25)	491_(Matthew 7:25),484_(Matthew 7:25)	1,2,3,4	-
pair_13_(Matthew 7:25)	489_(Matthew 7:25),511_(Matthew 7:25)	1,2,3,4	-
pair_14_(Matthew 7:25)	492_(Matthew 7:25),487_(Matthew 7:25)	1,2,3,4	-
pair_15_(Matthew 7:25)	483_(Matthew 7:25),490_(Matthew 7:25)	1,2,3,4	-
pair_16_(Matthew 7:25)	495_(Matthew 7:25),484_(Matthew 7:25)	1,2,3,4	-
pair_17_(Matthew 7:25)	503_(Matthew 7:25),484_(Matthew 7:25)	1,2,3,4	-
pair_18_(Matthew 7:25)	494_(Matthew 7:25),511_(Matthew 7:25)	1,2,3,4	-
pair_19_(Matthew 7:25)	512_(Matthew 7:25),486_(Matthew 7:25)	1,2,3,4	-
pair_20_(Matthew 7:25)	499_(Matthew 7:25),493_(Matthew 7:25)	1,2,3,4	-
