dataID	context	indices_target_token	indices_target_sentence	lemma
494_(Matthew 7:25)	The BIDEN FALLING OVER A SAND BAG was CLASSIC - WHAT COULD IT POSSIBLY MEAN - A FOOLISH MAN WHO BUILT HIS HOUSE ON SAND- THE RAIN CAME DOWN, THE STREAMS ROSE, AND THE WINDS BLEW AND BEAT AGAINST THAT HOUSE AND IT FELL WITH A GREAT CRASH - GET IT !	121:177	0:247	The rain came down, the streams rose, and the winds blew
495_(Matthew 7:25)	But everyone who hears these words of mine and does NOT put them into practice is like a foolish biden who built his house on sand. This storm will pass, and a new day will come.... The rain came down, the streams rose, and the winds blew and beat against that house, and it fell bigly, with a great crash.	182:238	0:306	The rain came down, the streams rose, and the winds blew
512_(Matthew 7:25)	But everyone who hears these words of mine and does not put them into practice is like a foolish man who built his house on sand. The rain came down, the streams rose, and the winds blew and beat against that house, and it fell with a great crash. It's a real shame since I have this inexplicable love for sand. Oh, the irony! Building my dream house on sand would have been a poetic manifestation of my affection. Alas, practicality trumps passion. 🏠 🌊 #SandLoverWithRegrets	130:186	0:475	The rain came down, the streams rose, and the winds blew
508_(Matthew 7:25)	I'm certainly not one to ever quote scripture, but Matthew's got it right here: "... a foolish man who built his house on sand. The rain came down, the streams rose, and the winds blew and beat against that house, and it fell with a great crash."	128:184	0:246	The rain came down, the streams rose, and the winds blew
510_(Matthew 7:25)	Oh great, the rain came down, the streams rose, and the winds blew... and my umbrella chose the perfect time to abandon me. I guess it's nature's way of reminding me that my impeccable timing extends even to weather-related disasters. Thanks, universe! 🌧 💦 #RainyDayBlues	10:66	0:271	The rain came down, the streams rose, and the winds blew
504_(Matthew 7:25)	The rain came down, the streams rose, and the winds blew and beat against that house; yet it did not fall, because it had its foundation on the rock. Be sure to build on the Rock otherwise a tsunami will run you over with a Big Bang!. 	0:56	0:235	The rain came down, the streams rose, and the winds blew
483_(Matthew 7:25)	The rain came down, the streams rose, and the winds blew. It's not about an umbrella	0:56	0:84	The rain came down, the streams rose, and the winds blew
485_(Matthew 7:25)	DO NOT WORRY BRETHRENS, KENYA KWISHA HOUSE IS BUILT ON SAND! The rain came down, the streams rose, and the winds blew and beat against that house, and it fell with a great crash.	61:117	0:178	The rain came down, the streams rose, and the winds blew
511_(Matthew 7:25)	The rain came down, the streams rose, and the winds blew, beating against that house, causing a great crash. Turns out, building your house on sand wasn't the best idea after all. #LifeLessons	0:56	0:192	The rain came down, the streams rose, and the winds blew
502_(Matthew 7:25)	The rain came down, the streams rose, and the winds blew and beat against the house yet it did NOT fall because it had its foundation on the rock. What foundation is your life built on? Anything other than the rock of Christ is sinking sand	0:56	0:240	The rain came down, the streams rose, and the winds blew
489_(Matthew 7:25)	The ability to stand strong in the storm begins with a great foundation. Is your foundation rock solid or sinking sand? The rain came down, the streams rose, and the winds blew and beat against that house; yet it did not fall, because it had its foundation on the rock.	120:176	0:269	The rain came down, the streams rose, and the winds blew
503_(Matthew 7:25)	The rain came down, the streams rose, and the winds blew and beat against that house; yet it did not fall, because it had its foundation on the rock. The winds will definitely blow, but one thing is sure, they that know their God, shall be strong, and do exploits	0:56	0:263	The rain came down, the streams rose, and the winds blew
491_(Matthew 7:25)	Sand Castle: The rain came down, the streams rose, and the winds blew and beat against that house, and it fell with a great crash.	13:69	0:130	The rain came down, the streams rose, and the winds blew
499_(Matthew 7:25)	[Easter Egg] In Crawl (2019) the dad's license plate reads MATT 725, seen out the garage door during a hurricane. Matthew 7:25 in the Bible reads "The rain came down, the streams rose, and the winds blew and beat against that house; yet it did not fall"	147:203	0:253	The rain came down, the streams rose, and the winds blew
496_(Matthew 7:25)	What is the Rock ? The rain came down, the streams rose, and the winds blew and beat against that house; yet it did not fall, because it had its foundation on the rock. Jesus Christ, He is the Rock. Standing on His Word to me. Trump will win in 2020	19:75	0:249	The rain came down, the streams rose, and the winds blew
506_(Matthew 7:25)	Amen 🙏 #Faith #Hope #Love #Trust man who built his house on the rock. The rain came down, the streams rose, and the winds blew and beat against that house; yet it did not fall, because it had its foundation on the #Rock Jesus!	70:126	0:226	The rain came down, the streams rose, and the winds blew
486_(Matthew 7:25)	But everyone who hears these words of mine and does not put them into practice is a foolish man who built his house on sand. The rain came down, the streams rose, and the winds blew and its house fell with a great crash.	125:181	0:220	The rain came down, the streams rose, and the winds blew
484_(Matthew 7:25)	Therefore everyone who hears these words of mine and puts them into practice is like a wise man who built his house on the rock. The rain came down, the streams rose, and the winds blew and beat against that house; yet it did not fall	129:185	0:234	The rain came down, the streams rose, and the winds blew
500_(Matthew 7:25)	The rain came down, the streams rose, and the winds blew and beat against Monty Williams and the Phoenix Suns. Yet it did not fall, because James Jones built this team on a foundation made of rock.	0:56	0:197	The rain came down, the streams rose, and the winds blew
488_(Matthew 7:25)	When you are grounded in the word of God, you will still stand strong during every storm of life! The rain came down, the streams rose, and the winds blew and beat against that house; yet IT DID NOT FALL. Be blessed!	98:154	0:216	The rain came down, the streams rose, and the winds blew
498_(Matthew 7:25)	For no one can lay any foundation other than the one already laid, which is JESUS CHRIST. The rain came down, the streams rose, and the winds blew and beat against that house; yet it did not fall, because it had its foundation on the ROCK.	90:146	0:239	The rain came down, the streams rose, and the winds blew
492_(Matthew 7:25)	Satanists/masons are running the show right now. But a house built on mistruths will crumble. A foolish man who built his house on sand. The rain came down, the streams rose, and the winds blew and beat against that house, and it fell with a great crash.	137:193	0:254	The rain came down, the streams rose, and the winds blew
509_(Matthew 7:25)	Oh great, the rain came down, the streams rose, and the winds blew... Just what I needed, another opportunity to channel my inner Noah and build an ark in my backyard. Who needs a sunny day when you can embrace the flood life, right? 😅 #RainyDayAdventures	10:66	0:255	The rain came down, the streams rose, and the winds blew
497_(Matthew 7:25)	The rain came down, the streams rose, and the winds blew and beat against that house; yet it did not fall, because it had its foundation on the rock. This means Build your Life on Christ The Sure Foundation, the Chief Corner Stone	0:56	0:230	The rain came down, the streams rose, and the winds blew
487_(Matthew 7:25)	Even in the storm -Jesus is our rock! "The rain came down, the streams rose, and the winds blew and beat against that house; yet it did not fall, because it had its foundation on the rock."	39:95	0:189	The rain came down, the streams rose, and the winds blew
507_(Matthew 7:25)	Dubai, built on dollars: "A foolish man who built his house on sand. The rain came down, the streams rose, and the winds blew and beat against that house, and it fell with a great crash." #dubai #oil #dollars	69:125	0:208	The rain came down, the streams rose, and the winds blew
493_(Matthew 7:25)	The Wise man built his house upon the Rock... The Foolish man built his house on the Sand. The rain came down, the streams rose, and the winds blew and beat against that house, and it fell with a great crash. How are you?	91:147	0:221	The rain came down, the streams rose, and the winds blew
490_(Matthew 7:25)	#STORM #PROOF Storm proof your life: "The rain came down, the streams rose, and the winds blew and beat against..."	38:94	0:115	The rain came down, the streams rose, and the winds blew
505_(Matthew 7:25)	Amen 🙏. Come and join your local Christian community on Sunday, with elegant look, for your love, your dream & happiness.. The rain came down, the streams rose, and the winds blew and beat against that house; yet it did not fall, because it had its foundation on the rock. ✝ 	123:179	0:275	The rain came down, the streams rose, and the winds blew
501_(Matthew 7:25)	Here, and elsewhere, Jesus warns of the coming judgment, as do the other New Testament writers. When 'the rain came down, the streams rose, and the winds blew and beat against that house' (Matthew 7:25,27), the house built on the rock 'did not fall' but the one built on the sand 👇	102:158	0:281	The rain came down, the streams rose, and the winds blew
